시도,시군구,월,PM25,PM10,SO2,O3,NO2,CO
강원특별자치도,횡성,202203,21,34**,0.002,0.033,0.013,0.5
강원특별자치도,춘천,202203,20*,36*,0.002,0.036,0.014,0.5
강원특별자치도,강릉,202203,19*,42**,0.003,0.045,0.011,0.3
강원특별자치도,원주,202203,21,40,0.003,0.031,0.017,0.5
강원특별자치도,동해,202203,30,48,0.002,0.041,0.017,0.5
강원특별자치도,삼척,202203,21,32,0.002,0.04,0.014,0.4
강원특별자치도,평창,202203,17,36,0.002,0.036,0.01,0.4
강원특별자치도,양양,202203,16,32,0.002,0.041,0.008,0.5
강원특별자치도,속초,202203,14,34,0.002,0.038,0.011,0.4
강원특별자치도,영월,202203,20,35,0.002,0.036,0.006,0.5
강원특별자치도,철원,202203,18,38,0.003,0.042,0.007,0.4
강원특별자치도,홍천,202203,21,40,0.002,0.034,0.013,0.3
강원특별자치도,화천,202203,20,37,0.001,0.035,0.009,0.3
강원특별자치도,태백,202203,15,36,0.003,0.043,0.008,0.3
강원특별자치도,인제,202203,14,32,0.002,0.038,0.007,0.3
강원특별자치도,도평균,202203,20,37,0.002,0.037,0.012,0.4
강원특별자치도,양구,202202,25,34,0.002,0.037,0.012,0.4
강원특별자치도,고성,202202,21,27,0.003,0.04,0.005,0.4
강원특별자치도,정선,202202,16,39,0.002,0.04,0.01,0.3
강원특별자치도,횡성,202202,26,39,0.002,0.03,0.015,0.5
강원특별자치도,춘천,202202,24,35,0.003,0.034,0.015,0.5
강원특별자치도,강릉,202202,16,27,0.003,0.041,0.012,0.4
강원특별자치도,원주,202202,25,38,0.003,0.029,0.019,0.6
강원특별자치도,동해,202202,18,27,0.002,0.043*,0.012,0.4
강원특별자치도,삼척,202202,17,24,0.003,0.039,0.012,0.4
강원특별자치도,평창,202202,21,35,0.002,0.033,0.01,0.4
강원특별자치도,양양,202202,18,28,0.002,0.04,0.007,0.5
강원특별자치도,속초,202202,13,25,0.002,0.035,0.011,0.4
강원특별자치도,영월,202202,23,32,0.002,0.033,0.007,0.4
강원특별자치도,철원,202202,21,38,0.003,0.039,0.009,0.4
강원특별자치도,홍천,202202,28,43,0.002,0.031,0.017,0.4
강원특별자치도,화천,202202,27,38,0.002,0.031,0.011,0.5
강원특별자치도,태백,202202,14,28,0.003,0.037,0.01,0.4
강원특별자치도,인제,202202,19,33,0.002,0.035,0.007,0.3
강원특별자치도,도평균,202202,22,34,0.003,0.035,0.013,0.5
강원특별자치도,양구,202201,26,36,0.002,0.023,0.016,0.6
강원특별자치도,고성,202201,20,26,0.002,0.033,0.006,0.5
강원특별자치도,정선,202201,19,41,0.002,0.028,0.014,0.4
강원특별자치도,횡성,202201,31,45,0.002,0.016,0.02,0.7
강원특별자치도,춘천,202201,29,40,0.003,0.019,0.021,0.7
강원특별자치도,강릉,202201,15,29,0.004,0.03,0.016,0.4
강원특별자치도,원주,202201,31,43,0.003,0.015,0.025,0.7
강원특별자치도,동해,202201,18,24**,0.002,0.029,0.017,0.5
강원특별자치도,삼척,202201,16,22,0.004,0.028,0.016,0.4
강원특별자치도,평창,202201,23,36,0.002,0.021,0.014,0.5
강원특별자치도,양양,202201,18,26,0.003,0.033,0.009,0.5
강원특별자치도,속초,202201,13,24,0.003,0.026,0.016,0.5
강원특별자치도,영월,202201,26,37,0.002,0.019,0.013,0.5
강원특별자치도,철원,202201,23,36,0.003,0.027,0.01,0.5
강원특별자치도,홍천,202201,33,50,0.002,0.015,0.021,0.5
강원특별자치도,화천,202201,29,39,0.002,0.02,0.014,0.5
강원특별자치도,태백,202201,13,24,0.004,0.029,0.012,0.5
강원특별자치도,인제,202201,19,32,0.003,0.023,0.01,0.6
강원특별자치도,도평균,202201,24,36,0.003,0.022,0.017,0.6
강원특별자치도,양구,202212,18,29,0.002,0.022,0.015,0.6
강원특별자치도,고성,202212,14,22,0.002,0.033,0.005,0.3
강원특별자치도,정선,202212,19,37,0.002,0.024,0.013,0.4
강원특별자치도,횡성,202212,25,36,0.002,0.016,0.019,0.6
강원특별자치도,춘천,202212,20,35,0.003,0.018,0.02,0.6
강원특별자치도,강릉,202212,17,31,0.003,0.032,0.01,0.5
강원특별자치도,원주,202212,25*,38,0.004,0.015,0.023,0.6
강원특별자치도,동해,202212,12,24,0.002,0.031,0.013,0.3
강원특별자치도,삼척,202212,9,19,0.002,0.03,0.014,0.3
강원특별자치도,평창,202212,26,44,0.002,0.019,0.016,0.5
강원특별자치도,양양,202212,11,22,0.002,0.029,0.006,0.4
강원특별자치도,속초,202212,7,20,0.003,0.029,0.009,0.3
강원특별자치도,영월,202212,24,33,0.003,0.015,0.016,0.5
강원특별자치도,철원,202212,17,35,0.003,0.022,0.011,0.2
강원특별자치도,홍천,202212,26,41,0.002,0.013,0.021,0.5
강원특별자치도,화천,202212,21,35,0.002,0.02,0.013,0.4
강원특별자치도,태백,202212,11,22,0.003,0.03,0.01,0.7
강원특별자치도,인제,202212,14,31,0.002,0.026,0.009,0.3
강원특별자치도,도평균,202212,19,32,0.003,0.022,0.015,0.5
강원특별자치도,양구,202211,16,24,0.002,0.024,0.01,0.4
강원특별자치도,고성,202211,16,23,0.002,0.031,0.005,0.3
강원특별자치도,정선,202211,17,31,0.002,0.025,0.008,0.4
강원특별자치도,횡성,202211,21,33,0.002,0.02,0.016,0.5
강원특별자치도,춘천,202211,18,32,0.002,0.019,0.016,0.5
강원특별자치도,강릉,202211,19,34,0.002,0.033,0.011,0.4
강원특별자치도,원주,202211,24*,38,0.003,0.018,0.02,0.5
강원특별자치도,동해,202211,14,29,0.002,0.03,0.017,0.4
강원특별자치도,삼척,202211,13,22,0.003,0.031,0.015,0.4
강원특별자치도,평창,202211,22,40,0.002,0.021,0.013,0.4
강원특별자치도,양양,202211,13,24,0.002,0.029*,0.007,0.4
강원특별자치도,속초,202211,10,23,0.003,0.03,0.011,0.4
강원특별자치도,영월,202211,20,30,0.003,0.018,0.01,0.4
강원특별자치도,철원,202211,18,34,0.003,0.025,0.008,0.4
강원특별자치도,홍천,202211,20,33,0.002,0.016,0.019,0.4
강원특별자치도,화천,202211,18,29,0.002,0.02,0.009,0.4
강원특별자치도,태백,202211,12,25,0.002,0.029,0.011,0.5
강원특별자치도,인제,202211,13,26,0.002,0.027,0.007,0.3
강원특별자치도,도평균,202211,18,31,0.002,0.024,0.013,0.4
강원특별자치도,양구,202210,7,12,0.002,0.022,0.005,0.3
강원특별자치도,고성,202210,8,13,0.001,0.028,0.003,0.2
강원특별자치도,정선,202210,9,16,0.002,0.023,0.005,0.3
강원특별자치도,횡성,202210,8,16,0.002,0.021,0.009,0.3
강원특별자치도,춘천,202210,12,21,0.002,0.029,0.009,0.3
강원특별자치도,강릉,202210,14,22,0.002,0.021,0.012,0.3
강원특별자치도,원주,202210,7,17,0.002,0.028,0.013,0.4
강원특별자치도,동해,202210,5,12,0.002,0.028,0.01,0.3
강원특별자치도,삼척,202210,13,25,0.001,0.022,0.008,0.3
강원특별자치도,평창,202210,7,12,0.002,0.023*,0.005,0.4
강원특별자치도,양양,202210,5,14,0.002,0.026,0.009,0.3
강원특별자치도,속초,202210,12,19,0.002,0.019,0.007,0.4
강원특별자치도,영월,202210,7,16,0.003,0.024,0.005,0.3
강원특별자치도,철원,202210,9,16,0.001,0.019,0.01,0.3
강원특별자치도,홍천,202210,9,15,0.002,0.02,0.004,0.3
강원특별자치도,화천,202210,6,12,0.002,0.026,0.007,0.3
강원특별자치도,태백,202210,11,19,0.002,0.023,0.011,0.5
강원특별자치도,인제,202210,6,13,0.002,0.025,0.005,0.3
강원특별자치도,도평균,202210,9,17,0.002,0.023,0.008,0.3
강원특별자치도,양구,202109,6,12,0.002,0.026,0.003,0.5
강원특별자치도,고성,202109,6,12,0.002,0.025,0.003,0.4
강원특별자치도,정선,202109,5,14,0.003,0.029,0.006,0.4
강원특별자치도,횡성,202109,6,12,0.002,0.024,0.005,0.4
강원특별자치도,춘천,202109,5,13,0.002,0.029,0.005,0.4
강원특별자치도,강릉,202109,5,15,0.003,0.029,0.009,0.2
강원특별자치도,원주,202109,7*,15,0.002,0.025,0.008,0.3
강원특별자치도,동해,202109,8**,12,0.002,0.026,0.008,0.5
강원특별자치도,삼척,202109,6,12,0.002,0.027,0.007,0.3
강원특별자치도,평창,202109,6,0,0.001,0.025,0.004,0.3
강원특별자치도,양양,202109,4**,10,0.002,0.035,0.004,0.6
강원특별자치도,속초,202109,5,13,0.003,0.031,0.006,0.4
강원특별자치도,영월,202109,6,14,0.002,0.025,0.006,0.5
강원특별자치도,철원,202109,5,15,0.004,0.033,0.005,0.4
강원특별자치도,홍천,202109,6,14,0.003,0.025,0.007,0.4
강원특별자치도,화천,202109,6,12,0.002,0.024,0.003,0.4
강원특별자치도,태백,202109,6,8,0.002,0.03,0.004,0.2
강원특별자치도,인제,202109,2**,11,0.001,0.027,0.003,0.5
강원특별자치도,도평균,202109,6,13,0.002,0.027,0.005,0.4
강원특별자치도,양구,202108,10,17,0.002,0.027,0.004,0.5
강원특별자치도,고성,202108,10,17,0.002,0.026,0.003,0.4
강원특별자치도,정선,202108,7,19,0.003,0.027,0.005,0.4
강원특별자치도,횡성,202108,9,17,0.001,0.025,0.005,0.4
강원특별자치도,춘천,202108,9,20,0.002,0.031,0.005,0.4
강원특별자치도,강릉,202108,6,20,0.002,0.032,0.01,0.2
강원특별자치도,원주,202108,14,22,0.002,0.028,0.007,0.3
강원특별자치도,동해,202108,14,22,0.002,0.025,0.01,0.5
강원특별자치도,삼척,202108,8,18,0.002,0.025,0.008,0.3
강원특별자치도,평창,202108,10,0,0.001,0.025,0.005,0.3
강원특별자치도,양양,202108,8**,15,0.002,0.04,0.006,0.6
강원특별자치도,속초,202108,10,20,0.003,0.034,0.006,0.4
강원특별자치도,영월,202108,9,19,0.002,0.026,0.006,0.5
강원특별자치도,철원,202108,9,20,0.003,0.034,0.005,0.4
강원특별자치도,홍천,202108,10,20*,0.003,0.026,0.007,0.4
강원특별자치도,화천,202108,9,17,0.001,0.026,0.003,0.4
강원특별자치도,태백,202108,8,13,0.002,0.028,0.004,0.2
강원특별자치도,인제,202108,6**,18,0.002,0.026,0.003,0.5
강원특별자치도,도평균,202108,10,19,0.002,0.029,0.006,0.4
강원특별자치도,양구,202107,11,16,0.002,0.026,0.004,0.4
강원특별자치도,고성,202107,11,14,0.002,0.026,0.003,0.4
강원특별자치도,정선,202107,8,19,0.002,0.029,0.005,0.4
강원특별자치도,횡성,202107,10,16,0.001,0.028,0.005,0.3
강원특별자치도,춘천,202107,10,20,0.002,0.03,0.005,0.3
강원특별자치도,강릉,202107,9,21,0.002,0.03,0.01,0.3
강원특별자치도,원주,202107,13,22,0.002,0.031,0.007,0.3
강원특별자치도,동해,202107,15,20,0.002,0.022,0.011,0.5
강원특별자치도,삼척,202107,9,16,0.002,0.024,0.008,0.3
강원특별자치도,평창,202107,11,0,0.002,0.028,0.005,0.3*
강원특별자치도,양양,202107,8,14,0.001,0.034,0.004,0.6
강원특별자치도,속초,202107,12**,18,0.002,0.031,0.005,0.4
강원특별자치도,영월,202107,5,18,0.002,0.027,0.005,0.5
강원특별자치도,철원,202107,10,22,0.004,0.034,0.005,0.4
강원특별자치도,홍천,202107,10,0,0.003,0.028,0.006,0.4
강원특별자치도,화천,202107,8,17,0.002,0.025,0.003,0.3
강원특별자치도,태백,202107,8,13,0.002,0.028,0.005,0.3
강원특별자치도,인제,202107,8,17,0.002,0.026,0.003,0.5
강원특별자치도,도평균,202107,10,18,0.002,0.029,0.006,0.4
강원특별자치도,양구,202106,13,20,0.002,0.037,0.005,0.4
강원특별자치도,고성,202106,11,17,0.001,0.035,0.002,0.4
강원특별자치도,정선,202106,12,26,0.002,0.041,0.006,0.4
강원특별자치도,횡성,202106,14,25,0.001,0.034,0.006,0.3
강원특별자치도,춘천,202106,15,26,0.002,0.038,0.006,0.3
강원특별자치도,강릉,202106,10,28,0.002,0.04,0.01,0.4
강원특별자치도,원주,202106,17,29,0.002,0.042,0.008,0.4
강원특별자치도,동해,202106,20,23,0.001,0.029,0.01,0.4
강원특별자치도,삼척,202106,13,22,0.002,0.029,0.01,0.3
강원특별자치도,평창,202106,12,0,0.002,0.038,0.005,0.3
강원특별자치도,양양,202106,10,17,0.001,0.038,0.005,0.5
강원특별자치도,속초,202106,19**,22,0.002,0.036,0.006,0.4
강원특별자치도,영월,202106,12,25,0.002,0.039,0.007,0.5
강원특별자치도,철원,202106,16,29,0.003,0.043,0.006,0.4
강원특별자치도,홍천,202106,15,25,0.004,0.035,0.007,0.4
강원특별자치도,화천,202106,12,21,0.001,0.034,0.004,0.3
강원특별자치도,태백,202106,12,21,0.002,0.043,0.006,0.3
강원특별자치도,인제,202106,10,21,0.002,0.036,0.004,0.4
강원특별자치도,도평균,202106,14,24,0.002,0.038,0.006,0.4
강원특별자치도,양구,202105,15,44,0.002,0.039,0.004,0.4
강원특별자치도,고성,202105,13,38,0.002,0.044,0.002,0.4
강원특별자치도,정선,202105,13,52,0.002,0.041,0.005,0.3
강원특별자치도,횡성,202105,15,54,0.001,0.033,0.006,0.4
강원특별자치도,춘천,202105,17,55,0.002,0.037,0.007,0.4
강원특별자치도,강릉,202105,14,50,0.002,0.048,0.009,0.4
강원특별자치도,원주,202105,18,53,0.002,0.038,0.01,0.4
강원특별자치도,동해,202105,17,38,0.002,0.036,0.011,0.4
강원특별자치도,삼척,202105,12,35,0.003,0.037,0.01,0.3
강원특별자치도,평창,202105,14,0,0.002,0.037,0.006,0.4
강원특별자치도,양양,202105,10,38,0.001,0.046,0.005,0.5
강원특별자치도,속초,202105,16,41,0.003,0.036,0.006,0.3
강원특별자치도,영월,202105,16,45,0.002,0.036,0.006,0.5
강원특별자치도,철원,202105,18,54,0.005,0.04,0.006,0.4
강원특별자치도,홍천,202105,18,51,0.004,0.035,0.008,0.3
강원특별자치도,화천,202105,13,40,0.001,0.037,0.004,0.3
강원특별자치도,태백,202105,12,37,0.002,0.048,0.006,0.3
강원특별자치도,인제,202105,12,48,0.002,0.038,0.004,0.5
강원특별자치도,도평균,202105,15,47,0.002,0.039,0.007,0.4
강원특별자치도,양구,202104,16,37,0.002,0.045,0.006,0.4
강원특별자치도,고성,202104,15,36,0.002,0.041,0.003,0.4
강원특별자치도,정선,202104,12,40,0.002,0.047,0.007,0.3
강원특별자치도,횡성,202104,15,39,0.002,0.036,0.007,0.4
강원특별자치도,춘천,202104,17,41,0.002,0.041,0.009,0.4
강원특별자치도,강릉,202104,13,45,0.002,0.046,0.011,0.3
강원특별자치도,원주,202104,17,39,0.003,0.041,0.013,0.4
강원특별자치도,동해,202104,17,38,0.002,0.033,0.012,0.4
강원특별자치도,삼척,202104,12,34,0.003,0.034,0.011,0.4
강원특별자치도,평창,202104,10,41,0.002,0.042,0.007,0.3
강원특별자치도,양양,202104,12,35,0.002,0.043,0.006,0.4
강원특별자치도,속초,202104,16,40,0.003,0.035,0.008,0.4
강원특별자치도,영월,202104,11,34,0.002,0.044,0.007,0.4
강원특별자치도,철원,202104,16,41,0.004,0.05,0.009,0.4
강원특별자치도,홍천,202104,15,40,0.003,0.039,0.011,0.4
강원특별자치도,화천,202104,15,34,0.001,0.043,0.006,0.3
강원특별자치도,태백,202104,12,35,0.003,0.047,0.008,0.4
강원특별자치도,인제,202104,12,36,0.002,0.045,0.005,0.3
강원특별자치도,도평균,202104,15,38,0.002,0.042,0.009,0.4
강원특별자치도,양구,202103,23,49,0.002,0.039,0.008,0.6
강원특별자치도,고성,202103,17,49,0.002,0.037,0.006,0.5
강원특별자치도,정선,202103,16,56,0.002,0.041,0.008,0.5
강원특별자치도,횡성,202103,24,55,0.002,0.029,0.01,0.5
강원특별자치도,춘천,202103,25,55,0.003,0.034,0.013,0.5
강원특별자치도,강릉,202103,16,55,0.003,0.04,0.015,0.5
강원특별자치도,원주,202103,24,53,0.003,0.028,0.017,0.5
강원특별자치도,동해,202103,19,45,0.002,0.027,0.015,0.4
강원특별자치도,삼척,202103,14,41,0.003,0.028,0.013,0.4
강원특별자치도,평창,202103,16,58,0.003,0.035,0.009,0.4
강원특별자치도,양양,202103,16,46,0.002,0.039,0.007,0.5
강원특별자치도,속초,202103,18,53,0.004,0.033,0.011,0.5
강원특별자치도,영월,202103,17,49,0.003,0.037,0.01,0.4
강원특별자치도,철원,202103,26,58,0.004,0.04,0.01,0.5
강원특별자치도,홍천,202103,20,54,0.003,0.032,0.016,0.4
강원특별자치도,화천,202103,23,47,0.001,0.036,0.009,0.4
강원특별자치도,태백,202103,15,46,0.003,0.04,0.01,0.4
강원특별자치도,인제,202103,18,45,0.002*,0.04,0.007,0.4
강원특별자치도,도평균,202103,20,51,0.003,0.035,0.012,0.5
강원특별자치도,양구,202102,26,40,0.001,0.031,0.011,0.6
강원특별자치도,고성,202102,21,32,0.002,0.035,0.006,0.5
강원특별자치도,정선,202102,17,43,0.003,0.037,0.009,0.4
강원특별자치도,횡성,202102,26,44,0.002,0.023,0.012,0.5
강원특별자치도,춘천,202102,27,43,0.004,0.027,0.015,0.6
강원특별자치도,강릉,202102,17,39,0.003,0.037,0.014,0.3
강원특별자치도,원주,202102,26,43,0.003,0.022,0.02,0.6
강원특별자치도,동해,202102,20,32,0.002,0.026,0.014,0.5
강원특별자치도,삼척,202102,15,28,0.004,0.026,0.013,0.4
강원특별자치도,평창,202102,18,45,0.003,0.03,0.011,0.5
강원특별자치도,양양,202102,18,33,0.002,0.037,0.008,0.5
강원특별자치도,속초,202102,18,32,0.004,0.032,0.011,0.5
강원특별자치도,영월,202102,18,38,0.002,0.031,0.012,0.4
강원특별자치도,철원,202102,23,43,0.004,0.035,0.01,0.5
강원특별자치도,홍천,202102,24,47,0.004,0.026,0.018,0.5
강원특별자치도,화천,202102,26,39,0.002,0.028,0.011,0.6
강원특별자치도,태백,202102,16,32,0.003,0.04,0.013,0.4
강원특별자치도,인제,202102,20,36,0.002*,0.037,0.008,0.5
강원특별자치도,도평균,202102,22,39,0.003,0.03,0.013,0.5
강원특별자치도,양구,202101,20,34,0.001,0.023,0.011,0.6
강원특별자치도,고성,202101,15,28,0.002,0.031,0.005,0.4
강원특별자치도,정선,202101,13,42,0.003,0.03,0.011,0.5
강원특별자치도,횡성,202101,22,40,0.002,0.015,0.013,0.6
강원특별자치도,춘천,202101,23,40,0.004,0.019,0.017,0.7
강원특별자치도,강릉,202101,12**,32,0.003,0.031,0.015,0.4
강원특별자치도,원주,202101,22,39,0.004,0.015,0.022,0.6
강원특별자치도,동해,202101,15,28,0.003,0.022,0.016,0.5
강원특별자치도,삼척,202101,9,23,0.004,0.022,0.014,0.4
강원특별자치도,평창,202101,16,44,0.002,0.022,0.01,0.6
강원특별자치도,양양,202101,12,27,0.003,0.034,0.007,0.5
강원특별자치도,속초,202101,10,32,0.004,0.028,0.011,0.5
강원특별자치도,영월,202101,15,35,0.002,0.023,0.01,0.5
강원특별자치도,철원,202101,17,36,0.004,0.025,0.011,0.5
강원특별자치도,홍천,202101,25,45,0.003,0.017,0.019,0.6
강원특별자치도,화천,202101,20,34,0.002,0.02,0.012,0.5
강원특별자치도,태백,202101,12,29,0.003,0.034,0.01,0.6
강원특별자치도,인제,202101,15,33,0.002,0.032,0.007,0.5
강원특별자치도,도평균,202101,18,35,0.003,0.023,0.014,0.5
강원특별자치도,양구,202112,19,30,0.002,0.022,0.013,0.5
강원특별자치도,고성,202112,15,23,0.002,0.031,0.005,0.4
강원특별자치도,정선,202112,14,35,0.002,0.025,0.012,0.4
강원특별자치도,횡성,202112,21,37,0.002,0.015,0.016,0.6
강원특별자치도,춘천,202112,22,33,0.003,0.017,0.018,0.6
강원특별자치도,강릉,202112,11,26,0.003,0.031,0.013,0.3
강원특별자치도,원주,202112,22,35,0.003,0.015,0.021,0.5
강원특별자치도,동해,202112,14,0,0.002,0.03,0.016,0.4
강원특별자치도,삼척,202112,12,20,0.003,0.024,0.014,0.4
강원특별자치도,평창,202112,18,37**,0.002,0.02,0.013,0.4
강원특별자치도,양양,202112,13,22,0.002,0.035,0.007,0.4
강원특별자치도,속초,202112,9,21,0.003,0.027,0.012,0.4
강원특별자치도,영월,202112,20,28,0.002,0.018,0.012,0.5
강원특별자치도,철원,202112,20,35,0.003,0.024,0.011,0.4
강원특별자치도,홍천,202112,23,38,0.002,0.016,0.019,0.4
강원특별자치도,화천,202112,26**,32,0.002,0.018,0.012,0.4
강원특별자치도,태백,202112,12,23,0.003,0.029,0.01,0.4
강원특별자치도,인제,202112,15,28,0.003,0.022,0.009,0.5
강원특별자치도,도평균,202112,18,30,0.003,0.022,0.014,0.5
강원특별자치도,양구,202111,20,33,0.002,0.027,0.011,0.5
강원특별자치도,고성,202111,16,26,0.002,0.032,0.005,0.4
강원특별자치도,정선,202111,14,35,0.002,0.026,0.01,0.5
강원특별자치도,횡성,202111,24,43,0.002,0.017,0.012,0.5
